network_id,network_type,network_scale,network_metal,source,target,selected_lag_bic,selected_lag_aic,f_stat,p_value,fdr_p_value,significant_5pct,n_obs,full_model_aic,full_model_bic
same_scale_LTC,same_scale_cross_metal,LTC,,gold_futures_LTC,gold_spot_LTC,5,5,3.8728968915063886,0.0016801698480409001,0.003225926108238528,True,3095,-114446.22558861026,-114379.81261357396
same_scale_LTC,same_scale_cross_metal,LTC,,gold_futures_LTC,silver_spot_LTC,5,5,3.2764075027240325,0.005921072877459812,0.010397981638466012,True,3095,-87200.92756128353,-87134.51458624723
same_scale_LTC,same_scale_cross_metal,LTC,,gold_futures_LTC,palladium_spot_LTC,5,5,3.972772965207696,0.0013567057313642484,0.0026580357185911805,True,3095,-93189.05269258424,-93122.63971754794
same_scale_LTC,same_scale_cross_metal,LTC,,silver_futures_LTC,palladium_futures_LTC,4,4,21.09763599311312,1.585390943021228e-13,8.455418362779883e-13,True,3096,-114537.73119416734,-114483.39039805495
same_scale_LTC,same_scale_cross_metal,LTC,,silver_futures_LTC,gold_spot_LTC,5,5,7.839602256426588,2.7735802704227967e-06,7.680683825786206e-06,True,3095,-113273.33398325286,-113206.92100821655
same_scale_LTC,same_scale_cross_metal,LTC,,platinum_futures_LTC,silver_spot_LTC,5,5,21.648226047772916,2.3186804369948554e-21,2.0868123932953698e-20,True,3095,-87291.23885901019,-87224.82588397388
same_scale_LTC,same_scale_cross_metal,LTC,,platinum_futures_LTC,platinum_spot_LTC,5,5,3.534161080871854,0.0034492700927725695,0.006287277131129747,True,3095,-96280.22293678355,-96213.80996174725
same_scale_LTC,same_scale_cross_metal,LTC,,platinum_futures_LTC,palladium_spot_LTC,5,5,4.4853267628699545,0.00044790790751042704,0.0009555368693555776,True,3095,-93191.43692141732,-93125.02394638101
same_scale_LTC,same_scale_cross_metal,LTC,,palladium_futures_LTC,gold_futures_LTC,5,5,2.8581705112883355,0.022273078962928426,0.03544003724488059,True,3095,-89043.24119298167,-88976.82821794537
same_scale_LTC,same_scale_cross_metal,LTC,,palladium_futures_LTC,silver_futures_LTC,4,4,5.0000840704888105,0.0005126736808401314,0.0010777373728610062,True,3096,-129272.03271744642,-129217.69192133403
same_scale_LTC,same_scale_cross_metal,LTC,,palladium_futures_LTC,gold_spot_LTC,5,5,3.590755330515094,0.006301044588633856,0.01099818691834273,True,3095,-114337.79332152454,-114271.38034648824
same_scale_LTC,same_scale_cross_metal,LTC,,palladium_futures_LTC,palladium_spot_LTC,5,5,9.61201358679682,1.0080440911102236e-07,3.1216849273090796e-07,True,3095,-93214.3881597129,-93147.97518467659
same_scale_LTC,same_scale_cross_metal,LTC,,gold_spot_LTC,gold_futures_LTC,5,5,5.152414328564191,0.00038921116382694294,0.0008428031216703727,True,3095,-89057.36745711611,-88990.9544820798
same_scale_LTC,same_scale_cross_metal,LTC,,gold_spot_LTC,silver_futures_LTC,4,4,26.767751488252543,7.346774312985382e-22,6.825390329483194e-21,True,3096,-129747.05948681277,-129692.71869070038
same_scale_LTC,same_scale_cross_metal,LTC,,gold_spot_LTC,palladium_spot_LTC,5,5,3.2924440119531937,0.010584034624271965,0.017825742525089623,True,3095,-93188.35672339737,-93121.94374836107
same_scale_LTC,same_scale_cross_metal,LTC,,silver_spot_LTC,gold_futures_LTC,5,5,3.00399732132355,0.01040166716553322,0.017621647903962163,True,3095,-89046.62454172203,-88980.21156668573
same_scale_LTC,same_scale_cross_metal,LTC,,silver_spot_LTC,silver_futures_LTC,4,4,34.14705775082348,6.307322201972526e-28,8.256858155309487e-27,True,3096,-129628.72696874384,-129574.38617263145
same_scale_LTC,same_scale_cross_metal,LTC,,silver_spot_LTC,platinum_futures_LTC,5,5,12.258344361267518,8.627698855643207e-12,3.882464485039443e-11,True,3095,-89205.21490934215,-89138.80193430584
same_scale_LTC,same_scale_cross_metal,LTC,,silver_spot_LTC,palladium_spot_LTC,5,5,3.1004881362896413,0.00852802675798091,0.01470701620538025,True,3095,-93184.6725277548,-93118.25955271849
same_scale_LTC,same_scale_cross_metal,LTC,,platinum_spot_LTC,silver_futures_LTC,4,4,17.30229411457549,4.7814452494518796e-14,2.7541124636842826e-13,True,3096,-128743.26306880859,-128688.9222726962
same_scale_LTC,same_scale_cross_metal,LTC,,platinum_spot_LTC,platinum_futures_LTC,5,5,24.751016575051473,1.5890709113184408e-24,1.6950089720730038e-23,True,3095,-89266.08719482466,-89199.67421978836
same_scale_LTC,same_scale_cross_metal,LTC,,platinum_spot_LTC,silver_spot_LTC,5,5,17.639086517691613,2.8652474623084416e-17,1.9405857110234072e-16,True,3095,-87272.04845222122,-87205.63547718491
same_scale_LTC,same_scale_cross_metal,LTC,,platinum_spot_LTC,palladium_spot_LTC,5,5,5.441958862356842,5.445209215899005e-05,0.00013068502118157612,True,3095,-93196.10556439514,-93129.69258935883
same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,silver_futures_LTC,4,4,6.01223673154891,8.12313176141596e-05,0.00019020015831608102,True,3096,-127635.02653130927,-127580.68573519688
same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,platinum_futures_LTC,5,5,3.7164445615766453,0.002345030944003068,0.004472641800482673,True,3095,-89162.94335190159,-89096.53037686528
same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,palladium_futures_LTC,5,5,6.368872636463493,6.822711672390597e-06,1.8363934221013944e-05,True,3095,-118044.79468290712,-117978.38170787081
same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,silver_spot_LTC,5,5,5.568029291555286,4.112374522224004e-05,0.00010036981884750112,True,3095,-87212.42275576711,-87146.0097807308
same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,platinum_spot_LTC,5,5,3.479280140530318,0.0038719325915726197,0.006883435718351324,True,3095,-96279.96288454502,-96213.54990950871
within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_spot_STC,5,5,77.52976374550536,8.757919799925286e-77,2.8025343359760914e-75,True,3095,8327.654801237262,8394.067776273569
within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_futures_MTC,5,5,23.578798477028464,2.488763388884694e-23,2.389212853329306e-22,True,3095,-12626.557768374594,-12560.144793338288
within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_spot_MTC,5,5,6.001811346486636,1.5583289950780125e-05,4.0071317016291754e-05,True,3095,-28651.543055012466,-28585.13007997616
within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_futures_STC,5,5,20.91092149633386,1.3111775263904003e-20,1.0205922367579333e-19,True,3095,8161.601722592044,8228.01469762835
within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_futures_MTC,5,5,29.54208550651854,2.1247441652596224e-29,3.399590664415396e-28,True,3095,-12655.24542818602,-12588.832453149713
within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_spot_MTC,5,5,11.005896707611985,1.5996159544093615e-10,6.061702564077581e-10,True,3095,-28676.311376443373,-28609.898401407067
within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_futures_STC,5,5,17.634337084345287,2.897402276875226e-17,1.9405857110234072e-16,True,3095,8177.544950948512,8243.957925984818
within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_spot_STC,5,5,95.79331412775207,4.7327844748965783e-94,4.543473095900716e-92,True,3095,8247.296656971235,8313.709632007542
within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_spot_MTC,5,5,10.31006939260762,8.061394004326603e-10,2.8313188698122704e-09,True,3095,-28672.879137443233,-28606.466162406927
within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_futures_LTC,5,5,14.22454925804963,8.668954424010981e-14,4.710677120972005e-13,True,3095,-89102.15356961034,-89035.74059457403
within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_futures_STC,5,5,5.138212058390172,0.00010681081727762997,0.00024807673690288253,True,3095,8239.113921721804,8305.52689675811
within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_spot_STC,5,5,5.928001053531716,1.8389373870152203e-05,4.64573655667003e-05,True,3095,8664.505884225302,8730.918859261608
within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_futures_MTC,5,5,133.98376069247632,7.887640342839782e-129,1.1358202093689285e-126,True,3095,-13118.841663258667,-13052.42868822236
within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_futures_LTC,5,5,4.154725087747968,0.0009172612046925237,0.0018473512374227053,True,3095,-89052.36554961048,-88985.95257457417
within_gold,within_metal_cross_scale,,gold,gold_futures_LTC,gold_spot_MTC,5,5,5.296181401237845,7.527533233335738e-05,0.00017916773315708204,True,3095,-28648.064629590757,-28581.65165455445
within_gold,within_metal_cross_scale,,gold,gold_futures_LTC,gold_spot_LTC,5,5,3.8728968915063886,0.0016801698480409001,0.003225926108238528,True,3095,-114446.22558861026,-114379.81261357396
within_gold,within_metal_cross_scale,,gold,gold_spot_LTC,gold_futures_LTC,5,5,5.152414328564191,0.00038921116382694294,0.0008428031216703727,True,3095,-89057.36745711611,-88990.9544820798
within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_spot_STC,5,5,11.228196216756833,9.533818008883243e-11,3.7104589007545595e-10,True,3095,12838.862095944562,12905.275070980868
within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_spot_MTC,5,5,11.286278836064811,8.327575341454332e-11,3.3310301365817326e-10,True,3095,-24339.643294248075,-24273.23031921177
within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_futures_STC,5,5,94.81980044688558,3.8450029751089635e-93,2.214721713662763e-91,True,3095,13234.32548169664,13300.738456732946
within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_futures_MTC,5,5,2.5512066946755523,0.025983315470262548,0.04089177516631483,True,3095,-63577.95283147601,-63511.539856439704
within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_spot_MTC,5,5,17.068062270148513,1.0960110548033142e-16,7.014470750741211e-16,True,3095,-24368.003662539137,-24301.59068750283
within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_futures_STC,1,5,4.709324994832211,0.030075227050697276,0.046568093497853846,True,3099,13678.036863171597,13696.15336744496
within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_spot_STC,5,5,7.2225876022945155,9.851945406644436e-07,2.8952655888914257e-06,True,3095,12858.665554310206,12925.078529346512
within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_spot_MTC,5,5,13.223118299082852,9.045534416760394e-13,4.4154473085203284e-12,True,3095,-24349.17269482073,-24282.759719784422
within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_futures_LTC,4,4,12.656450743255846,3.2306558909034695e-10,1.177758096936961e-09,True,3096,-128727.73718805899,-128673.3963919466
within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_spot_LTC,5,5,4.607795201474801,0.00034288180860961764,0.0007655035727098441,True,3095,-87207.57097982656,-87141.15800479025
within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_futures_STC,5,5,88.17644738199515,6.684988705494364e-87,3.208794578637295e-85,True,3095,13263.35468246569,13329.767657501996
within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_spot_STC,5,5,21.511270567203336,3.1988442731792824e-21,2.7917186384110104e-20,True,3095,12788.596246198904,12855.00922123521
within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_futures_MTC,5,5,5.838632585251389,0.0005658531978881069,0.0011809110216795273,True,3095,-63582.95898234873,-63516.54600731243
within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_spot_STC,5,5,3.9458841919898986,0.001437207770495852,0.0027967286344784147,True,3095,12874.97164699332,12941.384622029625
within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_MTC,5,5,17.22517836727202,7.577266289160173e-17,4.959665207450295e-16,True,3095,-63650.41702020989,-63584.004045173584
within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_LTC,4,4,34.14705775082348,6.307322201972526e-28,8.256858155309487e-27,True,3096,-129628.72696874384,-129574.38617263145
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_STC,5,5,12.425826144866294,5.8345376943862214e-12,2.6672172317194155e-11,True,3095,11627.478348273607,11693.891323309914
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_futures_MTC,5,5,4.963007254701994,0.00015725033615177298,0.00035942933977548106,True,3095,-26988.5432362695,-26922.130261233193
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_MTC,5,5,5.603153445738836,3.80257016811767e-05,9.360172721520419e-05,True,3095,-27506.712021975312,-27440.299046939006
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_LTC,5,5,3.152028847444588,0.007666222620703711,0.013300434426281137,True,3095,-96278.34601411817,-96211.93303908186
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_STC,5,5,26.15104912702966,5.959076281556995e-26,6.864855876353658e-25,True,3095,11936.146598982057,12002.559574018363
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_MTC,5,5,4.31923453367135,0.0006426256633294398,0.0013125970995665154,True,3095,-26985.337016593672,-26918.924041557366
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_spot_MTC,5,5,4.616817462913042,0.0003361870482324517,0.0007564208585230164,True,3095,-27501.803416907227,-27435.39044187092
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_spot_LTC,5,5,4.001872987219359,0.0012745798558311094,0.002514239715612051,True,3095,-96282.58437109708,-96216.17139606077
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_futures_STC,5,5,11.06419273448273,1.3966666404478894e-10,5.363199899319895e-10,True,3095,12009.63645470694,12076.049429743247
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_STC,5,5,11.60301640431575,3.9808261129391366e-11,1.637825600752102e-10,True,3095,11631.528186228818,11697.941161265124
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_MTC,5,5,6.032578360281946,1.4543281497563469e-05,3.773391956124575e-05,True,3095,-27508.846670266357,-27442.43369523005
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_LTC,5,5,3.3936636894584695,0.004634419029477584,0.008188421352696592,True,3095,-96279.55207809867,-96213.13910306236
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_STC,5,5,11.935957199507266,1.831156326454093e-11,7.871239134608638e-11,True,3095,12005.342150825512,12071.755125861819
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_spot_STC,5,5,12.723507408019861,2.9099977607212675e-12,1.3739005821110247e-11,True,3095,11626.014476952121,11692.427451988427
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_MTC,5,5,21.18923280637273,6.817543036584599e-21,5.609863984389612e-20,True,3095,-27068.2778762328,-27001.864901196495
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_STC,5,5,2.5444186388049275,0.026336263436736326,0.04122197755315251,True,3095,11676.478416326932,11742.891391363239
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_LTC,5,5,3.534161080871854,0.0034492700927725695,0.006287277131129747,True,3095,-96280.22293678355,-96213.80996174725
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_futures_LTC,5,5,24.751016575051473,1.5890709113184408e-24,1.6950089720730038e-23,True,3095,-89266.08719482466,-89199.67421978836
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_STC,5,5,3.5479021876812515,0.003350727365812569,0.006225867621638838,True,3095,13444.197667834607,13510.610642870914
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_MTC,5,5,4.601420669820164,0.0003476911563332498,0.0007702696386459689,True,3095,-24165.121699876923,-24098.708724840617
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_STC,5,5,17.80033336597295,1.961598032514439e-17,1.3779030082052646e-16,True,3095,13806.185958255188,13872.598933291494
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_MTC,5,5,2.442484057584052,0.03222117124953853,0.049624049838861484,True,3095,-25037.49001406072,-24971.077039024414
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_spot_MTC,5,5,5.264964916524321,8.067130111528128e-05,0.00019020015831608102,True,3095,-24168.42483643513,-24102.011861398823
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_futures_STC,5,5,9.600440869616659,4.1759094144528484e-09,1.4317403706695481e-08,True,3095,13846.438153994171,13912.851129030478
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_STC,5,5,9.40772616604355,6.5214964961611e-09,2.209636459875761e-08,True,3095,13415.099425622433,13481.51240065874
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_MTC,5,5,19.75269755968849,1.9945500116629073e-19,1.4728984701510701e-18,True,3095,-24239.680014913974,-24173.267039877668
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_STC,5,5,14.417865205215332,5.5105073202416636e-14,3.11181589848941e-13,True,3095,13822.726665109916,13889.139640146223
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_spot_STC,5,5,8.870305751649358,2.2552945503756635e-08,7.216942561202123e-08,True,3095,13417.75673926341,13484.169714299716
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_MTC,5,5,23.999944458700973,9.260266196669451e-24,9.196402291864834e-23,True,3095,-25143.40208382599,-25076.989108789683
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_spot_LTC,5,5,3.0179832393513437,0.01010720110153765,0.01722410601918842,True,3095,-93184.26487066627,-93117.85189562997
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_spot_LTC,5,5,9.61201358679682,1.0080440911102236e-07,3.1216849273090796e-07,True,3095,-93214.3881597129,-93147.97518467659
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_MTC,5,5,2.7703634862788022,0.016742954065166772,0.02724277271620356,True,3095,-25039.100296953227,-24972.68732191692
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_LTC,5,5,6.368872636463493,6.822711672390597e-06,1.8363934221013944e-05,True,3095,-118044.79468290712,-117978.38170787081
